Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Time
0.730859174963884,0.498306854941124,0.610131466533691,0.719296603690015,0.102670481731617,0.223899036202935,0
0.797037236230994,0.334880103516117,0.33150382369899,0.270287593408456,0.37654100017255,0.248074435513266,0.016
0.981436153299465,0.788171858604349,0.925602327053141,0.852298265572584,0.240105532990463,0.400783636895547,0.032
0.00847866725252622,0.146591639032124,0.740247196039837,0.231229261546709,0.17797163333103,0.191936017849081,0.048
0.934022352058532,0.890998572888003,0.83367061009655,0.998092874890332,0.604318862552593,0.864890561971486,0.064
0.814501999466517,0.318048301009531,0.0235771417934167,0.203972224872327,0.924990992465318,0.545345409014802,0.08
0.368781468245238,0.0801470571027654,0.492460160237005,0.0877056414820279,0.841363655310621,0.438594204887928,0.096
0.778086562676189,0.197222366603572,0.19895014474941,0.694756368654786,0.948583169160236,0.490403383487502,0.112
0.15137023543172,0.511591720229323,0.191406176150866,0.306077451565405,0.869172014677632,0.468646163645256,0.128
0.405545313737076,0.280981369827432,0.178993764900514,0.788321727953081,0.357192578282946,0.152413410226197,0.144
0.678608704055149,0.0660671380103409,0.883317138639868,0.534748182633193,0.253586794821084,0.540006057201647,0.16
0.806691112165775,0.628603758105536,0.640264811718219,0.835374646308443,0.163539081636314,0.185873970628186,0.176
0.213743709447843,0.23881354124714,0.623281907794844,0.0277153636588785,0.16795792003347,0.12616664196641,0.192
0.190345430477213,0.482492790584691,0.68365999002513,0.30560839287246,0.0862973506973204,0.206033220158031,0.208
0.414752612191021,0.225725421474015,0.356605084779051,0.332338663453,0.972366828774091,0.55875782551396,0.224
0.135763955447123,0.630689895411932,0.101931967185421,0.272194427654065,0.396409673032814,0.502047420306316,0.24
0.36325982465597,0.80266101674353,0.899876445992195,0.182041855934253,0.849425427669173,0.535972456356402,0.256
0.175881782619148,0.285298689596835,0.564459216530149,0.533936240256976,0.0117526387401962,0.701269478968195,0.272
0.91875649173847,0.574556075358243,0.958069456991072,0.692658208875117,0.293175625293143,0.202108451454001,0.288
0.733963614742597,0.801934946398859,0.217466008424643,0.910774297000557,0.79589938529225,0.713823180714305,0.304
0.963965072165194,0.0811259847611958,0.717424398817428,0.403487242060324,0.443490197100116,0.53184474545834,0.32
0.466939207201583,0.224929201424372,0.207320545088757,0.86945565121539,0.389719867603707,0.517698916397598,0.336
0.830112209380693,0.246167665859123,0.18841702497758,0.643968390280489,0.268034221560293,0.363949199029889,0.352
0.803888933849257,0.525341640342857,0.197402334869525,0.0422040833653587,0.229113823055377,0.92855407358001,0.368
0.752371919568486,0.351060746018383,0.247035271549844,0.977623704382759,0.127075088786917,0.711465057268451,0.384
0.453306358753554,0.225153383228494,0.335725173932246,0.558225516338468,0.384625227267857,0.879186295917675,0.4
0.35507348344896,0.91400799890363,0.0148000520193846,0.0941247810195659,0.603714929238272,0.319033511204505,0.416
0.250678373074222,0.971507872016406,0.638101726108698,0.0396885560349962,0.854350983460064,0.797621312571663,0.432
0.495696627843206,0.362748800089746,0.457333835351485,0.737071632561721,0.0151919419440164,0.501546577756485,0.448
0.983719480572698,0.33930598829738,0.744110632510441,0.880008451894118,0.615659624323,0.827311184627765,0.464
0.605391197615041,0.982152002136836,0.950445422605929,0.961429120244417,0.283250356281687,0.956883741468113,0.48
0.530811290029541,0.193365846613375,0.142687448216708,0.280151129566645,0.350263778880628,0.720040905639044,0.496
0.829441837942984,0.450281690937639,0.767703898842673,0.11328957215424,0.457072670887184,0.310626888423226,0.512
0.210551740616967,0.490843423710059,0.539643973422466,0.875282718265314,0.174382873066374,0.416966080264277,0.528
0.817840315300407,0.339590752958919,0.51233627763361,0.135480400040789,0.730170968251276,0.0534635742405724,0.544
0.575194499816989,0.229909016036786,0.207783438560648,0.632911291208698,0.147481823952618,0.442704662682477,0.56
0.422164816052766,0.530878731638087,0.267462389598198,0.7342958856765,0.492868529704,0.300061051536485,0.576
0.590519373307356,0.234202934159856,0.0473573771636945,0.433803528994819,0.704106290771546,0.252241410162463,0.592
0.372869197721181,0.333658879566491,0.782278174120385,0.934996974866652,0.288471121106688,0.78797691489729,0.608
0.958732811540839,0.8943217769631,0.226412219118245,0.295527670061706,0.823963200519871,0.50415990146683,0.624
0.0470520025007234,0.802762184891678,0.802515036369166,0.444341829291989,0.642019770425043,0.609888135461042,0.64
0.11209800840159,0.828109608921584,0.729234850655739,0.895965648885042,0.883488142607501,0.669456813688811,0.656
0.517431937902302,0.20774330893124,0.782714818465267,0.333309435888613,0.833542833365362,0.358803318326812,0.672
0.0571264957055292,0.514348411528186,0.729738813745211,0.172711010022104,0.0340276934399183,0.75976545123662,0.688
0.856380302624394,0.448308779227114,0.502308491761706,0.543937909505085,0.322859088056058,0.0926840314866106,0.704
0.612689779986956,0.206135878589039,0.288460066164794,0.577574884335252,0.192853996849599,0.955865572046638,0.72
0.559963234112245,0.326644379564,0.313300924643986,0.0710155102695416,0.523440010436852,0.344585728287367,0.736
0.0656087685861424,0.892871144230249,0.250181167654889,0.787846747256875,0.918583318747079,0.419497371763629,0.752
0.327907127507696,0.491764569550346,0.466814806547058,0.519250350589664,0.984253730466758,0.214937301889031,0.768
0.339155476227753,0.660081902172335,0.77982554267465,0.314459577995692,0.835364790075631,0.640305043399135,0.784
0.483668267669163,0.154792738582975,0.449496284922546,0.502646667993799,0.594211988097849,0.0260826917154331,0.8
0.411897951789999,0.258993380882489,0.356204238070387,0.299626173181967,0.580714181153833,0.272715421296581,0.816
0.40301254287839,0.777199770885335,0.74236399585352,0.432857364062812,0.348320476053831,0.65932340748228,0.832
